Año,Mes,Año pago,Sistema,ZONA,RUTAS,VIAJES VALIDADOS,TOTAL,EMPRESA,
2024,5,2024,MI TRANSPORTE,AMG,C45,138609,"$138,609.00",TRANSPORTE URBANO C45 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C44,93120,"$93,120.00",TRANSPORTE URBANO C45 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C43,294073,"$294,073.00",TRANSPORTES RIO BLANCO VALDEPEÑAS S DE RL DE DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C42,66131,"$66,131.00",RUTA 624 CENTRAL VIEJA EL BRISEÑO S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C41-V2,167076,"$167,076.00",RUTA 619 GUADALAJARA TLAJOMULCO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C41-V1,180040,"$180,040.00",RUTA 619 GUADALAJARA TLAJOMULCO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C40,331929,"$331,929.00",RUTA 619 GUADALAJARA TLAJOMULCO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C39,176831,"$176,831.00",TRANSPORTE SUBROGADO DEL ARIENTE SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C38,160556,"$160,556.00",TRANSPORTE SUBROGADO DEL ARIENTE SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C37,640417,"$640,417.00",ASOCIACION DE TRANSPORTISTAS DE LA RUTA 614 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C36,345771,"$345,771.00",TRANSPORTE DE JALISCO RUTA 612 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C35,198816,"$198,816.00",RUTA 51 ZONA ORIENTE S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C34,419947,"$419,947.00",RUTA 51 ZONA ORIENTE S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C33,259331,"$259,331.00",TRANURBA R142 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C32,210461,"$210,461.00",RUTA 639 ALAMEDAS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C31,38083,"$38,083.00",UNION DE TRANSPORTISTAS MEXICANOS R616 S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C30,350840,"$350,840.00",TRANSPORTES DE LA PLATA RUTA 611 S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,PUERTO VALLARTA,C29-U-PV,124493,"$124,493.00",UNIBUS PUERTO VALLARTA SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C29,659341,"$659,341.00",UNION DE TRANSPORTE COLECTIVO DE GUADALAJARA SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C28,193526,"$193,526.00",RUTA 608 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C27,407649,"$407,649.00",RUTA 605 TONALA SA DE CV,
2024,5,2024,MI TRANSPORTE,PUERTO VALLARTA,C26B-U-PV,245576,"$245,576.00",UNIBUS PUERTO VALLARTA SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C24,34532,"$34,532.00",MOVILIDAD Y DIGNIDAD SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C23,150882,"$150,882.00",TRANSPORTE MODERNO DE JALISCO SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C21,121835,"$121,835.00",RUTA MODERNA 602 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C18,104473,"$104,473.00",MILHER AUTOBUSES SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C17,238850,"$238,850.00",RUTA EMPRESA ALIANZA SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C16,75609,"$75,609.00",RUTAS MODERNAS 602 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C15,444755,"$444,755.00",TRANSPORTE URBANO DE JALISCO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C14,339807,"$339,807.00",ALIANZA DE CONCESIONARIOS RUTA 175 A S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C139,49162,"$49,162.00",C139/FALTA EMPRESA,
2024,5,2024,MI TRANSPORTE,AMG,C136,6541,"$6,541.00",ECOBUSES TAPATIOS 2020 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C130,181005,"$181,005.00",TRANSPORTES TLAJOMULCO SERVICIO VILLEGAS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C128A-V2,18421,"$18,421.00",TRANSPORTES SUB URBANOS GUADALAJARA SANTA ANITA SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C125V2,3167,"$3,167.00",AUTOTRANSPORTES SANVER SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C123V1,453242,"$453,242.00",OPERADORA ALIANZA CENTRO COLONIAS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C121A,179974,"$179,974.00",GRUPO TRANSPORTES UNIDOS ZMG SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C120,754509,"$754,509.00",R25 URBANOS SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C12,197417,"$197,417.00",SANITAMAX SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C119,136298,"$136,298.00",COORDINADORA DEL TRANSPORTE TAPATIOS S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C118,50894,"$50,894.00",TVO62 SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C116,103240,"$103,240.00",TRANSPORTES TRUPEG S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C115,483092,"$483,092.00",RUTA 623 GDL SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C114-V2,68507,"$68,507.00",TRANSPORTE PÚBLICO ESTRUCTURADO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C114-V1,20073,"$20,073.00",TRANSPORTE PUBLICO ESTRUCTURADO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C113,163269,"$163,269.00",TRANSPORJAL SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C111-V3,249578,"$249,578.00",TRONCAL 13 SOLIDARIDAD SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C111-2,46488,"$46,488.00",RUTA COMPLEMENTARIA C111 2 SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C111,197164,"$197,164.00",RUTA COMPLEMENTARIA C111 SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C110,601891,"$601,891.00",SERVITRANSPORTE METROPOLITANO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C108,176661,"$176,661.00",VANGUARDIA Y CAMBIO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C106,83472,"$83,472.00",TRANSPORTES ROGAN PLUS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C105,274925,"$274,925.00",TRANSPORTES ROGAN PLUS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C104,484290,"$484,290.00",RUTA 629 TRANSPORTES PUBLICO COORDINADO SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C103,356820,"$356,820.00",SERVICIOS COORDINADOS TLAJOMULCO TIMOS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C102,142696,"$142,696.00",SERVICIOS COORDINADOS TLAJOMULCO TIMOS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C10,125633,"$125,633.00",EXCELENCIA EN TRANSPORTACION NORTE Y SUR SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C09,333784,"$333,784.00",ALIANZA DE TRANSPORTISTAS DE NORTE Y SUR SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C08,70776,"$70,776.00",MOVIMIENTO EN PUNTO JIRA S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C07-01,285802,"$285,802.00",FAHER TRASNPORTISTAS S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C06-1,247757,"$247,757.00",RUTA 136A CENTRO SAN PEDRITO S DE RL DE CV,
2024,5,2024,MI TRANSPORTE,CIUDAD GUZMAN,C05-CDG,32250,"$32,250.00",CAZEV SA DE CV,
2024,5,2024,MI TRANSPORTE,TEPATITLAN,C04-TEP,58093,"$58,093.00",TEPABUS SA DE CV,
2024,5,2024,MI TRANSPORTE,CIUDAD GUZMAN,C04-CDG,24600,"$24,600.00",CAZEV SA DE CV,
2024,5,2024,MI TRANSPORTE,TEPATITLAN,C03-TEP,24230,"$24,230.00",TEPABUS SA DE CV,
2024,5,2024,MI TRANSPORTE,CIUDAD GUZMAN,C03-CDG,45845,"$45,845.00",CAZEV SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C03,342507,"$342,507.00",OPERADORA ALIANZA MEXICALTZINGO,
2024,5,2024,MI TRANSPORTE,TEPATITLAN,C02-TEP,2395,"$2,395.00",TEPABUS SA DE CV,
2024,5,2024,MI TRANSPORTE,CIUDAD GUZMAN,C02-CDG,33921,"$33,921.00",CAZEV SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C02,248077,"$248,077.00",PASAJEROS DE OBLATOS SA DE CV,
2024,5,2024,MI TRANSPORTE,TEPATITLAN,C01-TEP,14531,"$14,531.00",TEPABUS SA DE CV,
2024,5,2024,MI TRANSPORTE,CIUDAD GUZMAN,C01-CDG,30089,"$30,089.00",CAZEV SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C01,340343,"$340,343.00",ALIANZA OBLATOS COLONIAS SA DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C-54,41728,"$41,728.00",RUTA COMPLEMENTARIA C111 2 SAPI DE CV,
2024,5,2024,MI TRANSPORTE,AMG,C-107,8678,"$8,678.00",MOVILIDAD Y DIGNIDAD SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC21,222077,"$222,077.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC20,112518,"$112,518.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC19,162522,"$162,522.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC18,89108,"$89,108.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC17,27547,"$27,547.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC16,54800,"$54,800.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC15,27743,"$27,743.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC13,361,$361.00,OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC10,61058,"$61,058.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC09,36003,"$36,003.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC08,52209,"$52,209.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC07,29052,"$29,052.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC06,31693,"$31,693.00",OPERADORA MACROBUS SA DE CV,
2024,5,2024,MI MACRO CALZADA,AMG,AMC05,13858,"$13,858.00",OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO CALZADA,AMG,TMC,2329649,"$2,329,649.00",OPERADORA MACROBUS SA DE CV,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V5-T,6471,"$6,471.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V4-T,342822,"$342,822.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V3-T,412085,"$412,085.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V3-S,11,$11.00,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V3-M,305,$305.00,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V2-T,357229,"$357,229.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V2-S,15584,"$15,584.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V1-T,2340,"$2,340.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-V1-S,685140,"$685,140.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C3-T,92073,"$92,073.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C2-T,143477,"$143,477.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C2-S,20103,"$20,103.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C2-M,2005,"$2,005.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C1-T,13,$13.00,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C1-S,500,$500.00,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,CORREDOR LOPEZ MATEOS,AMG,T22-C1-M,633702,"$633,702.00",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2024,6,2024,MI TRANSPORTE,AMG,T21-C01,118656,"$118,656.00",AUTOBUSES DE ZAPOTLANEJO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T21,138379,"$138,379.00",AUTOBUSES DE ZAPOTLANEJO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T18-1A,686687,"$686,687.00",FEDERALISMO 622 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T18-1B,601610,"$601,610.00",TRANSPORTISTAS UNIDOS TRONCAL DIECIOCHO S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T17-C01,56774,"$56,774.00",GREEN BUS SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T17-1,236603,"$236,603.00",TRANSPORTES ZAPOPAN RUTA 632 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T17,579394,"$579,394.00",TRANSPORTES ZAPOPAN RUTA 632 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C07,154958,"$154,958.00",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C06,165066,"$165,066.00",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C03,473807,"$473,807.00",MOVILIDAD URBANA INTERMUNICIPAL DE OCCIDENTE SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C02,85767,"$85,767.00",VANGUARDIA Y CAMBIO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T16B-1,31363,"$31,363.00",SERVICIOS URBANOS DE TRANSPORTE APH S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T16A-C01,14407,"$14,407.00",VANGUARDIA Y CAMBIO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C08,155056,"$155,056.00",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2024,6,2024,MI TRANSPORTE,AMG,T16B-C01,256196,"$256,196.00",SERVICIOS URBANOS DE TRANSPORTE APH S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C3,5089,"$5,089.00",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C2,185835,"$185,835.00",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C1,201519,"$201,519.00",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C06,15815,"$15,815.00",UNION DE TRANSPORTISTAS TLAXICONXINGO S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C05,63246,"$63,246.00",UNION DE TRANSPORTISTAS TLAXICONXINGO S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-C04,39577,"$39,577.00",TRANSPORTES ZAPCON SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15-1,106714,"$106,714.00",OPERADORA DE SERVICIO 231C SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T15,177906,"$177,906.00",OPERADORA DE SERVICIO 231 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14B-C03-2,187637,"$187,637.00",TRANSPORTES VANGUARDISTAS DE GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14B-C03-1,202782,"$202,782.00",TRANSPORTES VANGUARDISTAS DE GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14B-C02,66997,"$66,997.00",GRUPO TRANSPORTES UNIDOS ZMG SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14B-C01,378425,"$378,425.00",COORDINADORA DEL TRANSPORTE TAPATIOS S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14B,35831,"$35,831.00",CONCESIONARIOS UNIDOS NORTE SUR DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14A-C04,425198,"$425,198.00",TRANSPORTE URBANO MEXICALTZINGO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14A-C02-C03,257342,"$257,342.00",RUTAS OPTIMIZADAS DE GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T14A,12272,"$12,272.00",CORREDOR METROPOLITANO DE JALISCO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13D,47737,"$47,737.00",AUTOTRANSPORTES GUADALAJARA CHAPALA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13C-C02-14,4612,"$4,612.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13C-C02-13,6303,"$6,303.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13C-C02-12,10158,"$10,158.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13C-C01-11,13387,"$13,387.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13C-9,94714,"$94,714.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13B-C02-8,25524,"$25,524.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13B-C01-7,216947,"$216,947.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13B-6,170712,"$170,712.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13B-5,262348,"$262,348.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-C03-4,21157,"$21,157.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-C03-3,30521,"$30,521.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-C01,55666,"$55,666.00",RUTA SAN JOSE SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-6,156511,"$156,511.00",AUTOTRANSPORTES GUADALAJARA CHAPALA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-5,306166,"$306,166.00",AUTOTRANSPORTES GUADALAJARA CHAPALA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-2,178154,"$178,154.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13A-1,195825,"$195,825.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13B-1,278920,"$278,920.00",RUTA 176B DE TUTSA S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T13-C01-10,45846,"$45,846.00",TRANSBUS EL SALTO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11B-C01,82986,"$82,986.00",RUTA 55 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11B,250248,"$250,248.00",RUTA 55 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11A-C03,179752,"$179,752.00",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11A-C02,228841,"$228,841.00",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11A-C01,118219,"$118,219.00",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T11A,271696,"$271,696.00",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T10-C02,116137,"$116,137.00",MOVILIDAD INTERURBANA METROPOLITANA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T10-C01,109608,"$109,608.00",MOVILIDAD INTERURBANA METROPOLITANA SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T10,152929,"$152,929.00",RUTA 626 GDL SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T09,640061,"$640,061.00",TRANSPORTISTAS RUTA 604 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T08-C01,126900,"$126,900.00",TRONCAL AMERICAS S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T08,654845,"$654,845.00",TRONCAL AMERICAS S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T07-C04,8143,"$8,143.00",TRANSPORTES GDL CENTRO SUR SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T07-C01,97991,"$97,991.00",TRANSPORTE MODERNO EJE NORTE SUR S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T07,52810,"$52,810.00",TRONCAL ENRIQUE DIAZ DE LEON SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T06-C01,80734,"$80,734.00",MILHER AUTOBUSES SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T06-2,278834,"$278,834.00",ALIANZA COORDINADO SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T06-1,205127,"$205,127.00",RUTA TRANCAL DE OCCIDENTE SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T06-03,156118,"$156,118.00",RUTA COMPLEMENTARIA DE OCCIDENTE SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T04B,585696,"$585,696.00",EXCELENCIA EN TRANSPORTACION TLAQUEPAQUE SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T04A-C01,97036,"$97,036.00",CORREDOR LÁZARO CÁRDENAS RUTA 646 SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T04A-01,1077094,"$1,077,094.00",CORREDOR LAZARO CARDENAS RUTA 646 SA DE CV,
2024,6,2024,MI TRANSPORTE,CIUDAD GUZMAN,T03A-CDG,109612,"$109,612.00",TRANSPORTES URBANOS OCHOAS SA DE CV,
2024,6,2024,MI TRANSPORTE,PUERTO VALLARTA,T03-PV,458112,"$458,112.00",TRANSPORTE UNIDO COSTA PACIFICO SA DE CV,
2024,6,2024,MI TRANSPORTE,TEPATITLAN,T02-TEP,50360,"$50,360.00",TEPABUS SA DE CV,
2024,6,2024,MI TRANSPORTE,PUERTO VALLARTA,T02-PV,72408,"$72,408.00",TRANSPORTE UNIDO COSTA PACIFICO SA DE CV,
2024,6,2024,MI TRANSPORTE,CIUDAD GUZMAN,T02-CDG,74346,"$74,346.00",CAZEV SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T02,399940,"$399,940.00",ALIANZA CAMIONERA TLAQUEPAQUE SA DE CV,
2024,6,2024,MI TRANSPORTE,TEPATITLAN,T01-TEP,52341,"$52,341.00",TEPABUS SA DE CV,
2024,6,2024,MI TRANSPORTE,PUERTO VALLARTA,T01-PV,50651,"$50,651.00",TRANSPORTE UNIDO COSTA PACIFICO SA DE CV,
2024,6,2024,MI TRANSPORTE,LAGOS DE MORENO,T01-LGM,356050,"$356,050.00",TURLAGOS S DE RL DE CV,
2024,6,2024,MI TRANSPORTE,CIUDAD GUZMAN,T01-CDG,21472,"$21,472.00",CAZEV SA DE CV,
2024,6,2024,MI TRANSPORTE,AMG,T01,387195,"$387,195.00",TRANSPORTE INTEGRADO ALIANZA SA DE CV,
2024,6,2024,MI TRANSPORTE,CIUDAD GUZMAN,SB01-CDG,16449,"$16,449.00",CAZEV SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-T0,3227759,"$3,227,759.00",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-NI-R,187,$187.00,OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-NI-P,1961,"$1,961.00",PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-C03,152294,"$152,294.00",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-C02,375998,"$375,998.00",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-C01,606979,"$606,979.00",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-AD8-P,66297,"$66,297.00",PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A11-P,114902,"$114,902.00",PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A10-R,117288,"$117,288.00",OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A10-P,75343,"$75,343.00",PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A09-R,2003,"$2,003.00",OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A09-P,53,$53.00,PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A08-R,295,$295.00,OPERADORA MACROBUS SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A07-P,6457,"$6,457.00",PERIBUS METROPOLITANO SA DE CV,
2024,6,2024,MI MACRO PERIFERICO,AMG,MP-A06-R,162,$162.00,OPERADORA MACROBUS SA DE CV,
